reviewText,Positive
"So far as I'm concerned, another FLOP.  I know many people like this, but I really don't.I hope I can avoid these kinds of traps in the future.",0
We enjoy playing this as a family.  Each takes a turn trying to get just the right angle to advance to the next level first. great on a long trip.,1
"This game is also a lot of fun,on my Kindle fire HDI can see the cute expression on there little faces when they crash...lol",1
"I love this app.it is the best one ever I really think that most people should get it.it has very few ads,it is very amusing.I say you should get it!!!",1
FUN FUN FUN FUN FUN! KEEPS YOU BUSY BUSY BUSY! AND IT'S HILARIOUS TO... THOSE DARN PIGS AND THE SOUNDS THEY MAKE... OMG! DEFINITELY A WINNER IN MY BOOK AND MORE THAN A 5 STAR RATING SHOULD APPLY TO THIS. DON'T DOWNLOAD ANYTHING BEFORE DOWNLOADING THIS AP,1
"I downloaded this right after Christmas and have a hard time putting down, it's so addictive! My daughter has all of the Angry birds games on both the pc and my laptop, but she's not allowed to play on my Kindle. Why does this game draw me in so much? Th",1
Initially got it to keep my granddaughters entertained but have found myself sitting on the sofa at night playing for hours!,1
"Ok come on now, who does not love Angry Birds.  Ive been stuck on a few of them for awhile but eventually break through",1
Fun. You don't need internet to play. What you do is launch birds at pigs and u unlock levels.I think u should get this if your reading this review.,1
me and my boyfriend play this all the time. we love it. great app and great on the kindle screen since its bigger that a cell.,1
I really had a great time playing Angry Birds Free.  It was easy to download on my Kindle and I would recommend it.,1
"I love this . It is addicting and I spend way to much time playing it, but I sometimes can't help myself..",1
Keeps my grandsons busy.  I've even tried to beat their scores.Everyone is happy when they are busy in the car with this.,1
Love it!! Easy to understand and use. I highly recommend for beginners who is not familar with internet games like me.,1
I had this on my old phone and now having it on my kindle EVERYONE wants to play!! This is fun for the whole family and is really a strategy game.,1
Well some levels are very hard and some are easy but power ups makes the game easy i love this game,1
Angry birds is an awesome app. Even my dad can't stop playing it . This game is greAt for any ages. I also love the angry birds toons. And if you love angry birds get ready for the angry birds movie . Smashing your aT into theater July 1 2016,1
very good app. some worlds are really easy like the first one. others are harder and I really like challenges. get this app.,1
"I'm a soon to be grandma...YEAH!...far from a pro gamer.  What's not to love? Even have my hubby playing this and he hates computers/tablets, etc. yet there he sits in his favorite chair w/Angry Birds! Thanks! Not much is free anymore.",1
I tried playing this game but I have to get more involved with it. But now that the holidays are over I can start playing it again.,1
So much fun! I play it with everyone I know and recommend it a lot. The only issue is it sometimes freezes and/or makes me force close.,1
"I downloaded free angry birds for my kindle fire and all I noticed was full screen ads and when my little bro played it he said that it sucked so Michael, the piggies cheated, and that it was to hard to play. My little brother used harsh words and got TH",0
"Okay, so I'm the last person around to play Angry Birds.  But I'm hooked.  The freebie has a ton of ads so I will likely upgrade.  I'm glad the freebie was available to try out.  This game is hilarious and addictive.",1
"lots of fun, easy to play, except @ times, when you understand the meaning &#34; angry birds &#34; They can make you  ANGRY !!!",1
He loves anything that has to do with Angry Birds. Sure has helped me when I need to keep him occupied.,1
So once again everyone I know is playing the new levels on their devices except me. Why does amazon take so long to put the updates out? I have been checking for the update everyday since the new level was released and still nothing.,1
She played this game on my son's cell phone and really likes playing it on her Kindle. She is 9 years old and my husband likes it as well.,1
have had a lot of fun with this game. Loaded easyUse up the battery quick but is a lot of fun,1
My family and I all play this together and we enjoy it very much! We have now moved on to Angry Birds Space and Star Wars but it still is fun to go back and visit when your in a boring waiting room or similar situation,1
Grandson loves this app.  He plays all the angry bird apps. Commercials aren't too overwhelming.  Good action for my grandson,1
"I had heard alot about the game Angry Birds, but I did not know anything about the game.  I think it is funny, frustrating at times, very entertaining.",1
My wife got a Kindle and plays all the time more than reading her books. Shes better than I am,1
I had heard about this game and tried to see if I liked it. But what I found was the puzzles are too hard and I wasted a ridiculous amount of time attempting to solve them. I deleted the game from my tablet.,0
I Can't. Believe. That. Everyone. Is Talking About Ads. I haven't. seen any.  ads this is crazy and I don't see Dr appetite whatever Talking. to me. . This is crazy and Pyscho 1. People Are Talking. About ads 2. Its CrazyBut. Awesome. App Go Team Rovio! ,1
"Very addictive. I find myself playing it until the battery goes dead. Really fun for all ages, my five year loves it as much as me.",1
This is the ultimate craze that swept the nation. It is a great free game that I do believe that everyone who is able to has played this game at one point or another,1
"Great game, loads of fun, even better on the Fire than on a smart phone, larger and easier to see while you take out evil pigs!",1
This game hooked me on Angry Birds. After this I had to go out and get even more angry birds.:),1
Despite becoming a pop culture Icon...this game goes down as one of the all time greets like Pac Man or Mario. Brothers. it holds up and continues to feel fresh no matter how many times you play. And who doesn't. try to get three stars on every level?,1
Kids love it. Entertainable will help pass some time in an enjoyable fashion. A great game that is free is always nice.,1
"I use to play this everyday, and I don't play a lot of games, but this game is highly addictive and fun.",1
"Free app that my grandson had to have.  I do not have and interest in it, but he stays entertained for long periods of time.",1
"It is fun.  so many levels, it keeps on going.  I laugh each time I play itIt was recommended to me....and I would also recommend it.",1
It is great to download this game for free. I wish that I could get off the first level though. For some reason this level seems impossible.,1
I love it the graghics are really good and I am very picky about my games I don't really have many games so I just love it,1
I appsoluty adore this app. It is so much fun. I strongly encourage it. It is like making your own bacon or sausage. Luv it. :-),1
I love Angry Birds!  It is a challenge as well as addictive!  I've had it and my kindle since Christmas and it has given me hundreds of hours of pleasure!,1
My 10 yr. old grandson got me started on this one.  Hardly play it until I know he is coming and I have to practice up because I know he will want to challenge me.  Great little game.  R. Hobbs,1
I can't get enough Angry BIRDS!,1
This game may be the funest game that I have ever played!Angry birds is the kind of game that you will not ever get bord with. It is also game that you can play whenever you have nothing to do. Angry birds can be for all ages but the levels may be too ha,1
I found that all ages will enjoy this game. My grand kids to me we all enjoy all the angry bird games,1
trying to go back and get best scores on all of the boards.  is there anywhere to find what the most you can score is,1
Always trying to get a higher score because the options are limitless. Could play this game all day! Very enjoyable.,1
"best game ever. you have to love this skill construction, destruction game. catapulting birds at buildings to crush them. hilarious.",1
Great App!! I Love The Angry Birds!!  I Highly Recommend This App!! It is Great Fun and Highly Entertaining!! Love It!!,1
"its an overall great game, I just don't see any real good reason not to like the game. good fun, nice graphics, nice everything. I think Rovio did a great job on its most original game, plus it was the first I downloaded. Great job rovio.",1
Angry birds is such a good game. Pretty common too. It is about some birds who got their eggs stolen by pigs so now they're out to get them. All of them. You shoot a certain number of angry birds from a slingshot and try to get all the pigs with the limi,1
I think Angry Birds Free is great!  I play it both on my Kindle and online on Facebook too.  It is lots of fun!,1
"I love it so much, and it is so great, my mother is addicted to it!  You should make angry birds mario, but it is AWESOME!!! 5/5! Well, really 240000/5!",1
Would recommend this to others. Good for all ages and whole family likes this game. Can't wait to play other games.,1
what is it with these dang birds! I like this a lot...wierd game but interesting. I just can't stop trying to get to the next level!,1
I like to play this when I am trying to relax...it is fun trying to figure out the puzzles! This helps me calm down!,1
it is so fun but need new birds and new levels to play on and hf h g gvhvhbu. n b j h.,1
worst game ever. would not open. tried getting it 7 times.......wouldn't do a thing. good advice.......DONT GET THIS APP!!!!!!! I WARNED U!!!!!!!!!,0
this game is the worst game ever if you get this game you will regreat. if you like it your stupid or a dombo,0
"I love the full game but this is too short. First it deleted my file. Then while I was in the second level I was getting pounded and then finally I found what I needed then the game quit and said ""the free trial is over if you liked it please get the ful",0
"Got so engrossed in the game that I forgot it was demo!  Will have to purchase because I want to get further!Majesty was great on my PC, and this app fits the bill also!",1
Installs but when run will send you to the webpage to buy the pay version. Then it just crashes when you try to run it again.Amazon should remove this free version and perhaps even the pay version.This is not good.,0
this was a real fail! its almost impossible to win and its really difficult to use!!! I don't even understand why I got it. it was immediately uninstalled.,0
won't even let me open it. its up for like 3 seconds and then closes. I want out. I don't even know how to uninstall this. I'm not very happy at all.,0
I love it at first its a little hard until u know what u r doing but once u r hood and know what u r doing its great,1
"I could not play this it was too boring and confusing I'm going to delete it of my kindle right after this, I wouldn't recommend getting this app",0
If youlook at teh other reviews you will notice people like this game when it works.  It's free so you might as well give it a shot.,1
"Great game unless you are stupid enough to download an app that doesnt work on your device, hence all the 1 star reviews.",1
Majesty is a very fun and adicting game.  i tried the trial version first and then bought the full game.  Trial version allows you to play several locations to give a taste of the game.  Purchasing the game opens up more content. i hope the devs will be ,1
First off the controls for this app are stupid because you can't control the heroes that you hire. they just walk where ever they want to go and the graphics are terrible. got this for my kindle fire and it wasn't even worth downloading for 5 minutes. wo,0
I do not like this one I liked the one on my old Kindle better it was bore fun and challenging to play,0
Got it and was not pleased. Had to delete it. Thought it would be better but fell short. I am sure I will find one that measures up at another time. Sorry this wasn't it.,0
"I allways like to play Black Jack,Even when I went to Las Vagus. But found this game to be A Good Teacher so when I go to Vagus Agin I will know A little more About the Game to win this time.",1
"this is the most amazing alarm i have ever even heard of!!!!!!! it is so easy to work, has the best alarm options, i could go on and on and on!! LOVE THIS APP!!!!!!",1
"This app is so good & easy to use I actually purchased the full version (& I don't purchase many Apps because I don't mind the advertisements). It is a must have App.  I use the clock, quick alarm & have many recurring alarms set.  You can silence your p",1
I set this alarm twice and it never went off...I'm not really sure why. Maybe I will try again at a later time but this didn't work at all for me on the Fire HD.,0
"i owned this app for probably three months. i've never had a problem i couldn't solve. the customizability is endless, i especially love being able to wake up to a different song in music library everyday. great stuff!",1
"I got this app as the free app of the day a while ago, I liked it so much I went over to the android market and paid for it!  I use this every morning and enjoy awakening to the nature sounds.",1
"This alarm clock is fantastic. I haven't got the full version but when I do I look forward to it. I have this app for my kindle fire and it works great. It has features that allow you to pick what song or melody to wake up to, do math problems before you",1
"Best alarm I have found.So many settings!  It is overwhelming at first, but once you get it dialed in, it is amazing.I have mine start 5 mins before I want to wake up, it begins with tiny trickles of water and slowly gets louder over the 5 mins (the scre",1
I love the app....if only you could buy regular mode for less. sometimes I need an alarm Wednesday but you can always have more than 1 app...the regular version is better,1
Repeatedly crashes on my Kindle Fire after asking if I want to install an add on. Maybe next version will be more compatible as this appears to be just what I want for sn alarm clock app.,0
Amazing alarm. There is something about it ringing gently minutes before the main loud alarm that makes you feel refreshed. I have not had a headache or felt groggy since I started using this alarm.,1
yes its Bejeweled but with enough of a twist to keep it interesting. runs perfectly on both my Samsung galexy prevail and my Acer iconia tab A500 with nice HD graphics on the tablet.,1
This one is fun and after each match 3 or more puzzle you get to buy pieces that help you in the puzzle. You don't spend any real money except for the cost of the game.,1
"If you like matching games, this one is well worth the money. Very polished graphics and gameplay, nothing like the tons of laggy, buggy free match games onthe market. Enough to keep my attention and want to keep playing.",1
I love this game! it plays just fine on my Acer a500 tablet. I played several levels and it ran smooth with no glitches. I will be playing this a lot. Thanks Amazon!,1
"Well done matching game that has great graphics on both my DroidX phone and Toshiba Thrive tablet.  I was given the choice to upload scores or not, as I wished.  The app can be moved to the sd card, too, which is something I like in an app.",1
"This is a jewel matching game.  Nice graphics and sound effects.  Satisfying game play. For those who have the Pandigital Novel, it works great on the 7"" screen. Also works great on my  Android phone.",1
"I hesitated to download this because of the review of a tablet. I took a chance and it runs great on my rooted flashback 7.1, honeycomb viewsonic gtab.  Runs great, good graphics, good game.",1
"This is a great &quot;bejewled&quot; type of game. The graphics are great and the combos keep things interesting. Unlike a lot of other match 3 games, the game feels like it is progressing and going somewhere, which I really liked. There are a bunch of l",1
Works fine on my Dell Streak 7 tablet. I've always liked matching games and this one has a lot more to offer than just matching tiles. Very colorful and works very smooth. I highly recommend it. You can also transfer it to your SD card.,1
"I got this game as the FAOTD. I can't say that I would have paid $1.99 for it, maybe $.99. The game is fun and addictive, but once it starts going fast and you get in the groove, the game is over. Don't get me wrong, there are a lot of levels, but there ",1
"The graphics are great, and it runs really smooth on my HTC Incredible. Really fun and addictive! A must have game. Kudos to the dev.",1
This game is a lot of fun and designed perfectly for touch screen gameplay. It has great graphics and music and lots of levels to keep you entertained. I definitely recommend it.,1
"it's a great free game. very fun. even if it's a bejeweled clone, it's a good one with new gameplay features.",1
I really enjoy this game! I downloaded 2 and 3 because they are so much fun. Even my 8 yr old daughter has fun with these. I would recommend them to anyone who enjoys the match 3 games..,1
"I love this game, and its sequel, Treasures of Montezuma 3. They are kind of the elite of match-three games. The difficulty level increases appropriately as you get more skilled, and the bonus effects that help you increase your point-earning abilities a",1
"This is a great bejeweled clone, I started playing it and soon realized I just wasted a hour and a half playing this. A good mix in difficulty with enough variety to keep you playing.",1
This game is really really fun and addictive. It has a ton of the stages. This not your basic match 3 game. Each stage has a goal and unlock new powerups the further you get. You have to get rid of a certain amount of special gems per stage and your on a,1
This is a bejeweled clone with lots of added features thats sure to keep you occupied. It's a well thought out match 3 game with puzzles to boot. An achievement badge system. Well worth the $2 after the FAOTD.Fast paced game on the Optimus V,1
Was able to play one game. Now application won't open on device. it is lost in cyberspace never never land.,0
"Great game to play when you're bored, waiting for the plane/train, in between TV shows, just before bed, or anytime, really!  The higher the level, the more difficult it is to get Montezuma to smile.  But you don't want to put it down until you do!!!",1
Have spent hours playing this one on HTC EVO. One of the most fun games I have downloaded. It appears to now work on Kindle Fire as well.Watch out for May 2013 update! Looks like all it does is push advertisements to the game menu screen (where previousl,1
I got totally addicted to this game and completed all levels.  Great way to pass the time.  Kids play it too.,1
"I don't play to many games on my cell but I love this game!! The biggest problem is that its too darn addictive, I can't put it down once I start!!!!",1
Honestly this is a genre that we don't need to continue producing. It's lame. Doesn't anyone have any originality? Barf.,0
"Yes,  this is another jewel game!  BUT it is by far the best!!  Runs great on my droid2.  Thanks amazon! and much thanks to the developer!",1
"I've had this game on my phone for a year now.  Amazingly I still find it the most entertaining Android game I've owned.  I buy them, play a couple of times, get bored, delete them.  This one is a keeper.  Perfect for waiting around in Dr.'s offices or a",1
"Out of all the &quot;match 3&quot; games, this one is my favorite. It DOES work kn the Kindle Fire, contrary to someone else's review. It always has, and that's how I've played since I bought mine in December.The game has a ton of levels, and lots of pow",1
I like the totems and bonuses. They make the game sort of unpredictable and ultimately more fun. I also like the puzzle mode. They took the gem game concept to another level with this app. Really great. Really fun.,1
"Works perfect on samsung galaxy.  Fun game, enough story to keep you interested, and nice clean graphics. 18 19 20",1
"Thought this would be another Bejeweled knockoff, but the added features are great. Was free app of the day months ago. Still enjoying it, and would buy it, if I ever needed to.",1
"I downloaded the free one at first, and I ended up downloading this one. It's always better to get the games you have to pay for, because the free ones, you end of having to pay in the long run anyway. I played one fast game on the free game, and I ended",1
"A fun game and long play time.  Worked well with Samsung Tab2.0, Pandigital Planet and would hang sometime with Pandigital Novel.",1
I really like how this game involves unlocking features such as bomb tiles and special abuilities like getting two tripplets in a row of the same color can grant you some special bonus power.  Power ups clustered in a match three game works.,1
"I picked it up as the deal of the day from Amazon, so I couldn't go wrong.  I don't know that I would have paid for it, but for a free game, it holds entertainment value.  It is very similar to all the other gem type games out there, but it is VERY addic",1
This is a wonderful game! Those who have compared it to Bejeweled are only correct in that you match the types to clear the board. But.... There is a LOT more to this game! You have to build buildings  with gold you earn by playing and earn tokens to hel,1
"I tried this game and I am glad I did. I was looking for Jewel Quest for my kindle, did not find the one I wanted, so I tried this game.It is another matching game, but the graphics are different. Tri it, I am pretty sure you will like it.",1
"was on third level in adventure mode and for soe unknown reason, progress lost, so started new file and quit after four screens. started game and no previous player data here.  registered a player name, but that didn't help either. uninstalled.",0
"I've played the predecessor of this game on the iPad. A lot! It is probably the game I've played the most. I played the trial on the iPad and had the get the entire version.For the most part, this is exactly like the first one, but the adventure mode is ",1
"Basically bejeweled Aztec style, that being said it's a fun game would def recommend. This is probably why it's been up for 2 days as AFAOTD.",1
I told her about this game being the FAOTD yesterday.  5 hours later she still hadn't set her phone down.  That allowed me to watch Breaking Bad and Storm Chasers. (both are shows she doesn't like)Auto 5 stars!,1
"Extremely fast paced and alot of fun. This game will probably replace my chuzzle addiction. If you cant get into it, delete it. dont give it a bad review. This game os pretty much excellent.",1
makes time fly fly away. couldn't believe the hours passed  by so far. would recommend to anyone who enjoys having fun.,1
I have been playing this game non stop for weeks. A very addictive variant of the classic match 3 game style. Works great on the Toshiba Thrive tablet.,1
"Awesome sound, color and over all feel.  Easy to play, great time killer, overall a great bejewled type of game. A few extra factors separate it from bejewled like earning points to buy some needed items. You won't be disappointed as long as you like col",1
"love this game so far, been playing it off and on all day, and its free! makes the 'match 3' game more entertaining.",1
help! help! little Timmy is stuck in the well! What do we care? he has not signed his will! maybe if we,1
great job.  it's fun and has long and repeated playability. keep up the good work! love it a lot and play it often.,1
"This game is great. I spend hours of playing. So far,  I've collected all the statues to build the city. Now I just have to complete the levels. I'm looking forward to getting number 3.",1
"I find myself opening this app more often than just about any other game I have installed on my phone, and whenever I upgrade my phone, it's one of the first games to get reinstalled.There aren't any in app purchase requirements, a huge plus in my book! ",1
I'm hooked on this game! The ability to get upgrades to the various blocks and idols keeps me wanting to keep playing. I've actually chose this game over playing my Xbox 360 a couple times.,1
I loved this game on the computer when I played it a few years ago and its still a great game!,1
"I'm impressed by how well this works and runs on the Motorola Xoom (WiFi). It's addicting, and really attractive. A pleasure to play.Has become one of my favorite games in just a a day.",1
This is just like so many games where you match three items... but it is a fun updated version with power ups and levels. Not exactly my type of game but it can keep you entertained for a while. Works well on my Motorola Atrix 4g.,1
I never played the first one but I love this one.  It is challenging yet easy to learn.  I like the graphics and there are plenty of levels to keep you busy.  A great time killer and just plain fun.,1
This game is fun and addictive. If you don't like this I don't think you could like ANY kind of app. Once again I LOVE THIS APP.:),1
"This is a fun puzzle game, although it's very difficult to get top marks on the levels. The trick is to wait until you have some new enhancements (totems), and then go back to the older levels.",1
"i really like to read reviews before buying a game, no matter how much it costs and with Kindle Fire, it costs quite a bit less than the same game on computer version.First of all I really enjoy Match3 games and different graphics many times makes the di",1
"I don't like many matching games at all. In fact, I think they're mind numbingly boring. The ONLY other two that I liked were Super Puzzle Fighter II and to an extent, Dr Mario. Thank goodness for App of the Day, or else I wouldn't have found this little",1
I played this on the PC and was pleased when I came across this for the android. Match 3 with lots of bells and whistles. Played a bunch of levels of the adventure mode and had no problems whatsoever with my Kindle Fire. Highly recommended if you like ma,1
"Hopefully solving video game puzzles is good for your brain, because this is another good entry.  I can spend hours playing.  Good graphics, sounds, and colors.  If you enjoy this kind of thing, give it a try.",1
I have several match 3 type games and this is by far my favorite!  a few new spins makes it more interesting!,1
This game is incredibly addictive. I play it every chance I get.  It is a very interesting and entertaining twist on Bejeweled and the graphics are fabulous.  Love it!,1
New variation to an old idea makes it enjoyable. Nice graphics. It's the kind of game you can pick up and play when you really don't want to be stressing the grey matter. I play it for a break from work.,1
"EVO 4gWorks  extremely well so far. Great fun, no glitches or hangs. Easy to learn. Loads fast. Looks professional.",1
"If you like bejeweled, you'll love this game. If not, you'll complain about amazon giving us too many free bejeweled games.Either way, it's free, so no complaints.",1
I know it is a good app when I can't stop playing it. it has more to it than just the jewel game.,1
"Finally some polish! This game is fun, beautiful, smooth, and substantial. Yes it's a  Bejeweled clone at heart, but that's not really a problem unless you didn't like Bejeweled. And this one has lots of fun extras. The professional design is so nice, as",1
This is the best game out there on Android right now as far as gem swapping is concerned. I play it all the time. It has some features that separate it from other games of its type such as power ups from landing 2 or 3 of the same type of matches in a ro,1
Got this when it was the free app but would definately be worth the $1.99.  I found this 3-in-a-row match game a lot better than others because you have a progress and can buy totems/upgrades plus you can compare your progressiom online vs other players.,1
"I have had this game on my Toshiba Thrive for well over a year and it is my favorite go to game. At least it was until it started requiring internet access to run. Now it won't open when I travel. This is a single player game, there is NO GOOD reason it ",0
my wife and I pretty much played this days and nights. this is one of the best of its kind!,1
"Another great game for grown ups. Anyone who rates this game poorly is a kid. Excellent matching game for multitaskers. Well done!My only issue is that it ends, need more levels.",1
"very addictive, reminiscent of bejewelled play style.  has a gradually increasing difficulty level with unlockable special powers. graphics and interface are nice on the fire",1
Love the look of this game and the music is ok too. Very addictive. Find that this is becoming one of my most played apps.,1
This is a game of hours of fun and many challenges that I have enjoyed conquering.  I think you will enjoy it just as much as I do.,1
"Great game. Just cant put it down. i have it on my Droid, Asus tablet and my Kindel Fire. Very addicting.",1
What seems like another boring old gemswap game is definitely something more. You have to swap the gems with inner gems to complete the round. You also have to collect coins to buy little trophies that will help you through the levels. I think the only r,1
"Totally love it!  Very challenging, awesome graphics and very much worth the purchase of the game.  Can't put down the game even though each level becomes more and more challenging. I wanted a game that was fun and problem solving thought.  I got it.  Ya",1
"I am a fan of this game. Challenges you to think ahead. Loads of fun. It's a good one to download, and hard to stop playing!!",1
If you are the type of person who likes to race against the clock this is a game for you. Wonderful graphics and lots of levels. It's addicting for sure.,1
"Original review: Good graphics, sounds and music make this my favourite jewel-matching game.  The fact that various match-ups and combinations give bonuses and time credits is a plus, but the sparkling jewels and other ""eggs"" (like ones that blow up surr",1
Really like it.  Runs very well and is addictive to play.  Nice professional looking graphics.  Like how you can get your game ranked.,1
I play this game every night before bed. It takes my mind off of my worries and relaxes me so I can sleep like a baby!  I love this game!,1
I am rating the game. Not Amazons choice for FAOTD or the fact that the developer chose to make a game of this type. There are channels for that. Amazon customer service and developer feedback. It is so immature and irresponsible to leave a low rating fo,1
I am enjoying this game. I do really like the jewel type games and this one has a nice theme and is different than others I've played before. I am glad I downloaded it. it works well on HTC evo.,1
This is a fun an addictive game in the style of Bejeweled. However it has its own unique touchs that completely separate it from bejeweled and will keep the game entertaining for hours. I've really come to respect Herocraft for creating quality apps whic,1
"This is a very fun game that looks like Bejeweled, but doesn't play like it. Plus, it has a great leveling system that also levels up the difficulty of the boards nicely.This is a ""clear settings and start over"" game for sure. I could play through it ove",1
This is a very polished Match 3 game and well worth the download! Plenty of variety and reasons to keep playing!,1
"This game on PSN would retail for 15 bucks.  Same on XBox Live Arcade.  1200 MSP and all that.  You'd probably pay 20 bucks on Steam for this game.  The fact that this game only goes for a meager 2 bucks is almost sacrilege.  Simply put, this game is an ",1
"I don't like matching games so I am going to rate it poorly. hehehe. whaddduup. Don't tell me what to do, ya feel me. hahaha ha ha whaaat whaaat. when can i post",0
"Amazon ,get some real apps like modern combat 2 black pegasus,rayman,the settlers,ect....i love my galaxy tab but im still waiting for a better selection off apps ,not these trashy puzzles and word games.",0
"I got this app during the free promo yesterday, but it is definitely worth the normal price! definitely works better than a normal alarm and you feel better waking up with using the pre alarm feature.  love it!",1
"This app makes me wish I remove the stock alarm. Gentle Alarm has so many useful features, it makes me hate all others. I get things accomplished quickly with all of the intuitive settings, making the stock alarm worse than useless. Even if you don't nee",1
Aaliyah &quot;one in a million&quot; fading in woke me up. I was skeptical and set my normal alarm 10 mins after just in case I slept through it. The fade option and how long you want to stretch the fade is awesome. All the options are amazing. Not being,1
I can honestly say that I have never woken up so easily. I haven't used another alarm since. There are not words to describe the crazy difference in my ability to wake up. I sleep right through regular alarms or turn them off in my sleep. Not once have I,1
"Excellent alarm app, but why is Amazon so far behind on the updated version? Market is telling me there is an update but nothing on Amazon",1
One of the few apps I bought for my G2 and I love it. Lots of options for alarms and the prealarm works like a charm.,1
"Worth every penny.  I've been using for a few weeks now, and it really works to wake you up refreshed and ready for the day.  How did I get along before hand?Only minor gripe (very minor) is the slide bars to edit volumes, etc. which are a little touchy ",1
This apps wakes you up gently - and with the customizable profiles you can wake up just about any way you want to. Works perfectly on my Droid X. Highly recommended.,1
"Initially I had issues with this app, after a few mornings it would crash and recommend that I reinstall it. I must have done it a few times because I really like the concept. Well after a few updates with my system and I'm sure that Gentle Alarm went th",1
This app actually makes you look forward to waking up to an alarm in the morning.Soothing and the sleep cycle thing is brilliant. great job dev!,1
"This app is powerful and easy to use. I use it as my primary alarm clock. I haven't quite gotten the pre-alarm to wake me up, but I probably don't go to bed early enough. On that front, the integration with the sleep bot sleep tracker is very nice.",1
"Great, life-changing app.  Love its customizability - fade-ins, captchas, decreasing snooze time, ability to set songs/ringtones, pre-alarms, etc.  If I paid for apps, this would be the first I'd spend money on.",1
Bleh,0
"The concept of this alarm clock is very very simple.  It is also very very effective.  The pre-alarm feature makes this alarm clock what it is.  The basic alarm starts off at a low volume and amps up until you turn it off or after about an hour, which ev",1
"So many people commenting on the permissions but did anyone even try the app? If they had, there would probably be some negative comments about the EULA that insists you can only put it on one phone. No deal. I have one Droid, but that does not mean I wo",0
